FID,Nest_ID,Year_located,Date_located,Project_ID,Species,1st_Observer,Cavity_ID,Transect_ID,Point_ID,Find_method,UTM_E,UTM_N,UTM_datum_zone,Computer_ID,Nest_Ht,Cavity_age,Decay_clas,Tree_Snag_Log,Tree_sp,Tree_ht,DBH,Orientation,Original_excav,OE_cert,Tree_top_condition,Aspect,Slope,Position_on_slope,Comments,Pt_Trt,3axareaam1,3axareaam2,3axareacv1,3axareacv2,3axareamd1,3axareamd2,3axareamn1,3axareamn2,3axareara1,3axareara2,3axareasd1,3axareasd2,3axca1,3axca2,3axcontag,3axlpi,3axlpi1,3axlpi2,3axnp,3axnp1,3axnp2,3axpd,3axpd1,3axpd2,3axpland1,3axpland2,3axproxam,3axproxam1,3axproxam2,3axproxcv,3axproxcv1,3axproxcv2,3axproxmd,3axproxmd1,3axproxmd2,3axproxmn,3axproxmn1,3axproxmn2,3axproxra,3axproxra1,3axproxra2,3axproxsd,3axproxsd1,3axproxsd2,3axta,3a5areaam1,3a5areaam2,3a5areacv1,3a5areacv2,3a5areamd1,3a5areamd2,3a5areamn1,3a5areamn2,3a5areara1,3a5areara2,3a5areasd1,3a5areasd2,3a5ca1,3a5ca2,3a5contag,3a5lpi,3a5lpi1,3a5lpi2,3a5np,3a5np1,3a5np2,3a5pd,3a5pd1,3a5pd2,3a5pland1,3a5pland2,3a5proxam,3a5proxam1,3a5proxam2,3a5proxcv,3a5proxcv1,3a5proxcv2,3a5proxmd,3a5proxmd1,3a5proxmd2,3a5proxmn,3a5proxmn1,3a5proxmn2,3a5proxra,3a5proxra1,3a5proxra2,3a5proxsd,3a5proxsd1,3a5proxsd2,3a5ta,3a7areaam1,3a7areaam2,3a7areacv1,3a7areacv2,3a7areamd1,3a7areamd2,3a7areamn1,3a7areamn2,3a7areara1,3a7areara2,3a7areasd1,3a7areasd2,3a7ca1,3a7ca2,3a7contag,3a7lpi,3a7lpi1,3a7lpi2,3a7np,3a7np1,3a7np2,3a7pd,3a7pd1,3a7pd2,3a7pland1,3a7pland2,3a7proxam,3a7proxam1,3a7proxam2,3a7proxcv,3a7proxcv1,3a7proxcv2,3a7proxmd,3a7proxmd1,3a7proxmd2,3a7proxmn,3a7proxmn1,3a7proxmn2,3a7proxra,3a7proxra1,3a7proxra2,3a7proxsd,3a7proxsd1,3a7proxsd2,3a7ta,3a1areaam1,3a1areaam2,3a1areacv1,3a1areacv2,3a1areamd1,3a1areamd2,3a1areamn1,3a1areamn2,3a1areara1,3a1areara2,3a1areasd1,3a1areasd2,3a1ca1,3a1ca2,3a1contag,3a1lpi,3a1lpi1,3a1lpi2,3a1np,3a1np1,3a1np2,3a1pd,3a1pd1,3a1pd2,3a1pland1,3a1pland2,3a1proxam,3a1proxam1,3a1proxam2,3a1proxcv,3a1proxcv1,3a1proxcv2,3a1proxmd,3a1proxmd1,3a1proxmd2,3a1proxmn,3a1proxmn1,3a1proxmn2,3a1proxra,3a1proxra1,3a1proxra2,3a1proxsd,3a1proxsd1,3a1proxsd2,3a1ta,3fxareaam1,3fxareaam2,3fxareacv1,3fxareacv2,3fxareamd1,3fxareamd2,3fxareamn1,3fxareamn2,3fxareara1,3fxareara2,3fxareasd1,3fxareasd2,3fxca1,3fxca2,3fxcontag,3fxlpi,3fxlpi1,3fxlpi2,3fxnp,3fxnp1,3fxnp2,3fxpd,3fxpd1,3fxpd2,3fxpland1,3fxpland2,3fxproxam,3fxproxam1,3fxproxam2,3fxproxcv,3fxproxcv1,3fxproxcv2,3fxproxmd,3fxproxmd1,3fxproxmd2,3fxproxmn,3fxproxmn1,3fxproxmn2,3fxproxra,3fxproxra1,3fxproxra2,3fxproxsd,3fxproxsd1,3fxproxsd2,3fxta,3f5areaam1,3f5areaam2,3f5areacv1,3f5areacv2,3f5areamd1,3f5areamd2,3f5areamn1,3f5areamn2,3f5areara1,3f5areara2,3f5areasd1,3f5areasd2,3f5ca1,3f5ca2,3f5contag,3f5lpi,3f5lpi1,3f5lpi2,3f5np,3f5np1,3f5np2,3f5pd,3f5pd1,3f5pd2,3f5pland1,3f5pland2,3f5proxam,3f5proxam1,3f5proxam2,3f5proxcv,3f5proxcv1,3f5proxcv2,3f5proxmd,3f5proxmd1,3f5proxmd2,3f5proxmn,3f5proxmn1,3f5proxmn2,3f5proxra,3f5proxra1,3f5proxra2,3f5proxsd,3f5proxsd1,3f5proxsd2,3f5ta,3f7areaam1,3f7areaam2,3f7areacv1,3f7areacv2,3f7areamd1,3f7areamd2,3f7areamn1,3f7areamn2,3f7areara1,3f7areara2,3f7areasd1,3f7areasd2,3f7ca1,3f7ca2,3f7contag,3f7lpi,3f7lpi1,3f7lpi2,3f7np,3f7np1,3f7np2,3f7pd,3f7pd1,3f7pd2,3f7pland1,3f7pland2,3f7proxam,3f7proxam1,3f7proxam2,3f7proxcv,3f7proxcv1,3f7proxcv2,3f7proxmd,3f7proxmd1,3f7proxmd2,3f7proxmn,3f7proxmn1,3f7proxmn2,3f7proxra,3f7proxra1,3f7proxra2,3f7proxsd,3f7proxsd1,3f7proxsd2,3f7ta,3f1areaam1,3f1areaam2,3f1areacv1,3f1areacv2,3f1areamd1,3f1areamd2,3f1areamn1,3f1areamn2,3f1areara1,3f1areara2,3f1areasd1,3f1areasd2,3f1ca1,3f1ca2,3f1contag,3f1lpi,3f1lpi1,3f1lpi2,3f1np,3f1np1,3f1np2,3f1pd,3f1pd1,3f1pd2,3f1pland1,3f1pland2,3f1proxam,3f1proxam1,3f1proxam2,3f1proxcv,3f1proxcv1,3f1proxcv2,3f1proxmd,3f1proxmd1,3f1proxmd2,3f1proxmn,3f1proxmn1,3f1proxmn2,3f1proxra,3f1proxra1,3f1proxra2,3f1proxsd,3f1proxsd1,3f1proxsd2,3f1ta,9axareaam1,9axareaam2,9axareacv1,9axareacv2,9axareamd1,9axareamd2,9axareamn1,9axareamn2,9axareara1,9axareara2,9axareasd1,9axareasd2,9axca1,9axca2,9axcontag,9axlpi,9axlpi1,9axlpi2,9axnp,9axnp1,9axnp2,9axpd,9axpd1,9axpd2,9axpland1,9axpland2,9axproxam,9axproxam1,9axproxam2,9axproxcv,9axproxcv1,9axproxcv2,9axproxmd,9axproxmd1,9axproxmd2,9axproxmn,9axproxmn1,9axproxmn2,9axproxra,9axproxra1,9axproxra2,9axproxsd,9axproxsd1,9axproxsd2,9axta,9a5areaam1,9a5areaam2,9a5areacv1,9a5areacv2,9a5areamd1,9a5areamd2,9a5areamn1,9a5areamn2,9a5areara1,9a5areara2,9a5areasd1,9a5areasd2,9a5ca1,9a5ca2,9a5contag,9a5lpi,9a5lpi1,9a5lpi2,9a5np,9a5np1,9a5np2,9a5pd,9a5pd1,9a5pd2,9a5pland1,9a5pland2,9a5proxam,9a5proxam1,9a5proxam2,9a5proxcv,9a5proxcv1,9a5proxcv2,9a5proxmd,9a5proxmd1,9a5proxmd2,9a5proxmn,9a5proxmn1,9a5proxmn2,9a5proxra,9a5proxra1,9a5proxra2,9a5proxsd,9a5proxsd1,9a5proxsd2,9a5ta,9a7areaam1,9a7areaam2,9a7areacv1,9a7areacv2,9a7areamd1,9a7areamd2,9a7areamn1,9a7areamn2,9a7areara1,9a7areara2,9a7areasd1,9a7areasd2,9a7ca1,9a7ca2,9a7contag,9a7lpi,9a7lpi1,9a7lpi2,9a7np,9a7np1,9a7np2,9a7pd,9a7pd1,9a7pd2,9a7pland1,9a7pland2,9a7proxam,9a7proxam1,9a7proxam2,9a7proxcv,9a7proxcv1,9a7proxcv2,9a7proxmd,9a7proxmd1,9a7proxmd2,9a7proxmn,9a7proxmn1,9a7proxmn2,9a7proxra,9a7proxra1,9a7proxra2,9a7proxsd,9a7proxsd1,9a7proxsd2,9a7ta,9a1areaam1,9a1areaam2,9a1areacv1,9a1areacv2,9a1areamd1,9a1areamd2,9a1areamn1,9a1areamn2,9a1areara1,9a1areara2,9a1areasd1,9a1areasd2,9a1ca1,9a1ca2,9a1contag,9a1lpi,9a1lpi1,9a1lpi2,9a1np,9a1np1,9a1np2,9a1pd,9a1pd1,9a1pd2,9a1pland1,9a1pland2,9a1proxam,9a1proxam1,9a1proxam2,9a1proxcv,9a1proxcv1,9a1proxcv2,9a1proxmd,9a1proxmd1,9a1proxmd2,9a1proxmn,9a1proxmn1,9a1proxmn2,9a1proxra,9a1proxra1,9a1proxra2,9a1proxsd,9a1proxsd1,9a1proxsd2,9a1ta,9fxareaam1,9fxareaam2,9fxareacv1,9fxareacv2,9fxareamd1,9fxareamd2,9fxareamn1,9fxareamn2,9fxareara1,9fxareara2,9fxareasd1,9fxareasd2,9fxca1,9fxca2,9fxcontag,9fxlpi,9fxlpi1,9fxlpi2,9fxnp,9fxnp1,9fxnp2,9fxpd,9fxpd1,9fxpd2,9fxpland1,9fxpland2,9fxproxam,9fxproxam1,9fxproxam2,9fxproxcv,9fxproxcv1,9fxproxcv2,9fxproxmd,9fxproxmd1,9fxproxmd2,9fxproxmn,9fxproxmn1,9fxproxmn2,9fxproxra,9fxproxra1,9fxproxra2,9fxproxsd,9fxproxsd1,9fxproxsd2,9fxta,9f5areaam1,9f5areaam2,9f5areacv1,9f5areacv2,9f5areamd1,9f5areamd2,9f5areamn1,9f5areamn2,9f5areara1,9f5areara2,9f5areasd1,9f5areasd2,9f5ca1,9f5ca2,9f5contag,9f5lpi,9f5lpi1,9f5lpi2,9f5np,9f5np1,9f5np2,9f5pd,9f5pd1,9f5pd2,9f5pland1,9f5pland2,9f5proxam,9f5proxam1,9f5proxam2,9f5proxcv,9f5proxcv1,9f5proxcv2,9f5proxmd,9f5proxmd1,9f5proxmd2,9f5proxmn,9f5proxmn1,9f5proxmn2,9f5proxra,9f5proxra1,9f5proxra2,9f5proxsd,9f5proxsd1,9f5proxsd2,9f5ta,9f7areaam1,9f7areaam2,9f7areacv1,9f7areacv2,9f7areamd1,9f7areamd2,9f7areamn1,9f7areamn2,9f7areara1,9f7areara2,9f7areasd1,9f7areasd2,9f7ca1,9f7ca2,9f7contag,9f7lpi,9f7lpi1,9f7lpi2,9f7np,9f7np1,9f7np2,9f7pd,9f7pd1,9f7pd2,9f7pland1,9f7pland2,9f7proxam,9f7proxam1,9f7proxam2,9f7proxcv,9f7proxcv1,9f7proxcv2,9f7proxmd,9f7proxmd1,9f7proxmd2,9f7proxmn,9f7proxmn1,9f7proxmn2,9f7proxra,9f7proxra1,9f7proxra2,9f7proxsd,9f7proxsd1,9f7proxsd2,9f7ta,9f1areaam1,9f1areaam2,9f1areacv1,9f1areacv2,9f1areamd1,9f1areamd2,9f1areamn1,9f1areamn2,9f1areara1,9f1areara2,9f1areasd1,9f1areasd2,9f1ca1,9f1ca2,9f1contag,9f1lpi,9f1lpi1,9f1lpi2,9f1np,9f1np1,9f1np2,9f1pd,9f1pd1,9f1pd2,9f1pland1,9f1pland2,9f1proxam,9f1proxam1,9f1proxam2,9f1proxcv,9f1proxcv1,9f1proxcv2,9f1proxmd,9f1proxmd1,9f1proxmd2,9f1proxmn,9f1proxmn1,9f1proxmn2,9f1proxra,9f1proxra1,9f1proxra2,9f1proxsd,9f1proxsd1,9f1proxsd2,9f1ta,Ha11_5x5,Ha11_500,Ha11_750,Ha11_1000,Ha12_5x5,Ha12_500,Ha12_750,Ha12_1000,Ha13_5x5,Ha13_500,Ha13_750,Ha13_1000,Ha14_5x5,Ha14_500,Ha14_750,Ha14_1000,Ha15_5x5,Ha15_500,Ha15_750,Ha15_1000,Ha16_5x5,Ha16_500,Ha16_750,Ha16_1000,Ha17_5x5,Ha17_500,Ha17_750,Ha17_1000,Ha18_5x5,Ha18_500,Ha18_750,Ha18_1000,Ha19_5x5,Ha19_500,Ha19_750,Ha19_1000,Ha20_5x5,Ha20_500,Ha20_750,Ha20_1000,Ha21_5x5,Ha21_500,Ha21_750,Ha21_1000,Bu11_5x5,Bu11_500,Bu11_750,Bu11_1000,Bu12_5x5,Bu12_500,Bu12_750,Bu12_1000,Bu13_5x5,Bu13_500,Bu13_750,Bu13_1000,Bu14_5x5,Bu14_500,Bu14_750,Bu14_1000,Bu15_5x5,Bu15_500,Bu15_750,Bu15_1000,Bu16_5x5,Bu16_500,Bu16_750,Bu16_1000,Bu17_5x5,Bu17_500,Bu17_750,Bu17_1000,Bu18_5x5,Bu18_500,Bu18_750,Bu18_1000,Bu19_5x5,Bu19_500,Bu19_750,Bu19_1000,Bu20_5x5,Bu20_500,Bu20_750,Bu20_1000,Bu21_5x5,Bu21_500,Bu21_750,Bu21_1000
0,EMFWOR_NCAMC1-01A_2015,2015,6/2/2015,EM_FWOR,WHWO,PEJ,NCAMC1-01A,EMFWOR_CAMC1,EMFWOR_CAMC1-01,PB,736223.852,4674241.706,NAD83 10N,1,2.3,N,2,S,PIPO,3.7,73,20,WHWO,S,B,34,14,U, ,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.81,0.0000016,0.0000013,1.35,0.81,1.35,0.81,0,0,0,0,1.35,0.81,11.0424995,60,60,36,2,1,1,88.8889008,44.4444008,44.4444008,60,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,15.0530996,24.2959995,165.4570007,84.1772003,0.765,14.2200003,4.0275002,14.2200003,20.7900009,23.9400005,6.6637602,11.9700003,32.2200012,28.4400005,15.3257999,36.5119019,29.1091995,36.5119019,10,8,2,13.9412003,11.1528997,2.7882299,44.9183998,39.6487007,11.0432997,16.2751999,5.1160302,77.6359024,75.7226028,84.1772003,14.0146999,14.0146999,17.5555992,20.9589005,21.8097992,17.5555992,55.6879997,52.8866997,29.5555992,16.2716999,16.5149002,14.7777996,71.7300034,51.7150002,44.3516006,246.7120056,283.9859924,0.855,0.18,7.2975001,4.8927302,65.8799973,48.6899986,18.0037994,13.8947001,87.5699997,53.8199997,19.1140003,37.3788986,37.3788986,27.6389999,23,12,11,13.0319004,6.7992501,6.2326498,49.6175003,30.4946003,26.3537006,33.6334991,14.5087996,68.5979996,76.9302979,58.9880981,60.8819008,50.8013,110.7350006,76.3023987,65.7470016,87.8172989,176.6920013,169.552002,129.197998,52.3418999,50.5793991,51.8017006,176.4900055,88.4897995,61.0449982,421.3880005,356.1910095,0.18,0.18,4.7177401,4.46,111.9599991,69.75,19.8799992,15.8860998,146.25,80.2799988,22.1828995,36.5209999,36.5209999,22.7632999,49,31,18,15.9708004,10.1040001,5.8668199,47.6679001,26.1660004,34.9632988,41.4883003,23.0765991,90.3795013,92.5061035,82.6697006,70.7537994,60.9603004,83.2888031,102.4960022,108.7320023,91.7546997,311.0840149,301.1359863,195.9880066,92.6351013,100.5839996,75.853302,306.8099976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,1.08,0,0,1.08,1.08,1.08,1.08,0,0,0,0,1.08,1.08,21.4323006,48,48,48,2,1,1,88.8889008,44.4444008,44.4444008,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,14.8156004,25.5245991,179.470993,127.8330002,0.63,1.8,3.51,9.6899996,20.25,27.0900002,6.2994299,12.3870001,31.5900002,29.0699997,16.8090992,37.8921013,28.3563004,37.8921013,12,9,3,16.7294006,12.5471001,4.1823502,44.0401001,40.5270004,17.1956005,28.7647991,4.6235399,77.5106964,72.5270004,80.5255966,25.8859005,21.868,33.5601006,30.1273003,27.7672005,37.2075996,73.1183014,53.8730011,73.1183014,23.3519001,20.1387005,29.9615993,71.7300034,51.6920013,49.0018997,333.0419922,262.5029907,0.45,0.09,4.2750001,6.21,65.8799973,52.2000008,14.2375002,16.3015003,85.5,55.8899994,19.9521999,37.3788986,37.3788986,29.6277008,29,20,9,16.4314995,11.3320999,5.0994401,48.4446983,31.6674995,15.8615999,21.4815006,7.2645001,89.6603012,96.8779984,74.0001984,34.267601,30.6170998,60.2256012,50.8386993,49.2359009,54.4005013,181.595993,173.7779999,141.4459991,45.5820999,47.6987,40.2565002,176.4900055,82.8890991,71.5039978,466.4989929,302.5429993,0.18,0.27,3.6415401,7.0425,107.6399994,77.5800018,16.9876995,21.3066006,142.0200043,84.5100021,21.7978992,35.1128998,35.1128998,25.3153,51,39,12,16.6226997,12.7114,3.9112201,46.2891998,27.5447006,29.2369003,35.3089981,19.0326004,107.7480011,116.8990021,80.2072983,34.9272003,30.4330006,93.0597,81.3346024,78.0046005,92.1568985,294.6279907,293.95401,208.2039948,87.6362991,91.1865005,73.9166031,306.8099976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,EMFWOR_NCAMC1-01A_2017,2017,6/23/2017,EM_FWOR,WHWO,REK,NCAMC1-01A,EMFWOR_CAMC1,EMFWOR_CAMC1-01,NBC,736049.868,4674165.093,NAD83 10N,17,4.5,N,1,S,PIPO,18.5,56,140,WHWO,S,I,35,4.1,U, ,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0.522,0,40,1.26,0.45,1.26,0.45,0,0.36,0,0.18,1.26,0.9,9.3854904,56,56,28,3,1,2,133.3329926,44.4444008,88.8889008,56,40,0.194444,0,0.466667,86.0233002,0,40,0.333333,0,0.555556,0.37037,0,0.555556,0.777778,0,0.444444,0.318605,0,0.222222,2.25,34.634201,17.5337009,93.6585007,198.5209961,18.4500008,0.54,18.4500008,3.5485699,34.5600014,20.6100006,17.2800007,7.0446601,36.9000015,24.8400002,14.8238001,49.8117981,49.8117981,28.8582001,9,2,7,12.5471001,2.7882299,9.7588196,51.4429016,34.6299019,5.92731,2.7972901,10.5769997,67.1636963,93.6585007,60.1307983,30.0816002,22.7777996,30.0816002,31.3050995,22.7777996,33.7414017,57.2625008,42.6666985,52.4687996,21.0256996,21.3332996,20.2889996,71.7300034,79.5922012,36.6862984,249.4499969,311.2789917,0.45,0.18,11.0200005,3.4319999,88.4700012,43.2000008,27.4894009,10.6830997,99.1800003,51.4799995,22.3400993,50.1785011,50.1785011,24.5282993,24,9,15,13.5985003,5.0994401,8.4990702,56.1958008,29.1688004,14.9487,13.4603004,17.816,79.3209,62.4141006,89.5307007,49.1906013,48.4570007,49.9241982,52.7131004,56.6422005,50.3555984,122.4589996,109.6760025,122.4589996,41.8125,35.3526993,45.0836983,176.4900055,108.4580002,57.4421005,374.1809998,318.071991,0.36,0.27,7.23,5.1670599,127.4400024,70.3799973,27.0533009,16.4349995,151.8300018,87.8399963,21.2150993,41.5663986,41.5663986,22.9685993,38,21,17,12.3855,6.8446298,5.5408902,49.4866982,28.6301003,30.5510998,31.6643009,28.6268997,93.5087967,88.4172974,89.2815018,80.7421036,81.1158981,80.3683014,120.0159988,144.1150055,90.2464981,353.2810059,345.5589905,198.697998,112.2249985,127.4219971,80.5735016,306.8099976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.53,0.0000016,55.5555992,1.35,0.405,1.35,0.405,0,0.45,0,0.225,1.35,0.81,13.1014996,60,60,28,3,1,2,133.3329926,44.4444008,88.8889008,60,36,0.12963,0,0.345679,98.1306992,0,55.5555992,0.222222,0,0.5,0.333333,0,0.5,0.777778,0,0.555556,0.327102,0,0.277778,2.25,37.027401,16.1947002,167.3500061,216.5599976,0.45,0.315,9.7425003,2.8462501,37.8899994,18.9899998,16.3041,6.1638398,38.9700012,22.7700005,19.5755005,52.9486008,52.9486008,26.5997009,12,4,8,16.7294006,5.5764699,11.1528997,54.328701,31.7439995,4.5514898,1.77745,9.2991505,99.274498,102.2959976,78.7855988,20.1091995,24.9853001,20.1091995,28.8561993,39.1646004,23.7019005,104.8710022,104.8710022,50.5161018,28.6467991,40.0638008,18.6737003,71.7300034,82.9187012,41.2929001,300.0880127,250.1419983,0.27,0.18,8.2875004,5.6900001,90.5400009,45.8100014,24.8698006,14.2330999,99.4499969,51.2099991,23.4878998,51.3513985,51.3513985,26.0070992,21,12,9,11.8986998,6.7992501,5.0994401,56.3488007,29.0158005,11.3611002,9.8542995,14.2872,89.9399033,86.5073013,77.8454971,54.5139008,55.7653008,54.5139008,71.1022034,85.3314972,52.1297989,248.0619965,248.0619965,122.2460022,63.9492989,73.8180008,40.5806999,176.4900055,108.4240036,77.3320999,441.5119934,302.3009949,0.315,0.135,5.29071,7.6275001,126.3600006,83.9700012,23.3591003,23.0580006,148.1399994,91.5299988,21.9020004,41.2144012,41.2144012,27.3980999,40,28,12,13.0374002,9.1261702,3.9112201,48.2840004,29.8327999,19.6529999,24.7047997,11.4768,101.8270035,100.322998,91.0846024,62.3404007,60.4789009,85.379097,108.3880005,120.5830002,79.9337006,350.3850098,345.9419861,230.427002,110.3690033,120.9720001,72.8072968,306.8099976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
